Lot,Vitrox ID,Recipe,Start Time,End Time,Yield,Total Inspected,Total Reject
2,6VTRX01,SKY58083+REV11,2024/03/01 04:18:31,2024/03/01 04:27:47,81.395%,215,
4652182.1,6VTRX01,SKY53728-NF,2024/03/07 03:12:28,2024/03/07 08:07:20,99.007%,13694,
4652182.1,6VTRX01,SKY53728-NF,2024/03/07 03:12:28,2024/03/07 06:15:36,96.992%,10605,
4652182.2,6VTRX01,SKY53728-NF,2024/03/07 08:32:36,2024/03/07 09:57:26,35.901%,649,
4652182.3,6VTRX01,SKY53728-NF,2024/03/07 10:05:42,2024/03/07 10:29:47,2.657%,414,
4653206.1,6VTRX01,SKY58261+REV1,2024/03/13 17:02:17,2024/03/13 17:43:49,97.702%,4177,
4655889.1,6VTRX01,SKY58261+REV1,2024/03/28 06:21:18,2024/03/28 07:44:44,95.926%,10015,
4655889.2,6VTRX01,SKY58261+REV1,2024/03/28 07:51:47,2024/03/28 08:10:54,77.941%,408,
4655890.1 CLIP AMARILLO,6VTRX01,SKY58261+REV1,2024/03/14 03:23:13,2024/03/14 03:33:12,67.391%,92,
4655890.1 MATERIAL BUENO,6VTRX01,SKY58261+REV1,2024/03/14 01:50:47,2024/03/14 03:04:03,98.592%,13708,
4655890.2 MATERIAL BUENO,6VTRX01,SKY58261+REV1,2024/03/14 03:11:54,2024/03/14 03:21:55,81.347%,193,
4669643.1,6VTRX01,SKYA23011+REV2,2024/03/04 10:01:53,2024/03/04 10:39:01,99.195%,4472,
4670289.1,6VTRX01,SKYA23011+REV2,2024/03/04 09:13:52,2024/03/04 09:59:56,99.200%,4624,
4686101.1 RE,6VTRX01,SKYA23011+REV2,2024/03/04 10:43:37,2024/03/04 11:48:37,90.932%,5481,
4686101.2 RE,6VTRX01,SKYA23011+REV2,2024/03/04 12:10:05,2024/03/04 12:26:53,98.248%,799,
4687956.1,6VTRX01,SKYA23011+REV2,2024/03/04 07:04:17,2024/03/04 08:48:40,91.488%,5510,
4687956.2,6VTRX01,SKYA23011+REV2,2024/03/04 08:51:17,2024/03/04 09:03:43,76.546%,469,
4687956.3,6VTRX01,SKYA23011+REV2,2024/03/04 09:06:40,2024/03/04 09:12:29,44.144%,111,
4694084.1,6VTRX01,SKYA22004+REV2,2024/04/02 07:09:16,2024/04/02 12:43:05,97.437%,9988,
4694084.2,6VTRX01,SKYA22004+REV2,2024/04/02 12:44:36,2024/04/02 13:00:22,65.234%,256,
4694571.1,6VTRX01,SKYA22004+REV2,2024/03/31 23:20:35,2024/04/01 00:41:16,99.425%,10094,
4694571.2,6VTRX01,SKYA22004+REV2,2024/04/01 01:01:30,2024/04/01 01:08:07,75.862%,58,
4697421.1,6VTRX01,SKYA21043+REV1,2024/03/20 07:05:41,2024/03/20 08:43:20,71.051%,6052,
4699391.1,6VTRX01,SKY58261+REV1,2024/03/06 05:23:49,2024/03/06 07:32:23,93.042%,13222,
4699391.2,6VTRX01,SKY58261+REV1,2024/03/06 07:34:24,2024/03/06 07:50:43,92.116%,482,
4701916.1,6VTRX01,SKYA22004+REV2,2024/03/29 17:41:58,2024/03/30 09:42:31,90.253%,8372,
4701916.2,6VTRX01,SKYA22004+REV2,2024/03/30 10:32:21,2024/03/30 10:42:40,85.625%,160,
4702635.1,6VTRX01,SKY58261+REV1,2024/03/06 17:47:29,2024/03/06 20:18:25,93.677%,12652,
4702635.2,6VTRX01,SKY58261+REV1,2024/03/06 20:19:45,2024/03/06 20:29:20,43.892%,704,
4702635.3,6VTRX01,SKY58261+REV1,2024/03/06 20:49:39,2024/03/06 21:23:00,59.505%,1131,
4702683.1,6VTRX01,SKY58261+REV1,2024/03/11 00:04:18,2024/03/11 02:48:15,95.239%,13631,
4702683.2,6VTRX01,SKY58261+REV1,2024/03/11 02:49:35,2024/03/11 03:41:00,47.400%,673,
4702683.3,6VTRX01,SKY58261+REV1,2024/03/11 03:42:52,2024/03/11 03:56:48,5.932%,354,
4702714.1,6VTRX01,SKY58083+REV11,2024/03/01 06:21:48,2024/03/01 07:28:57,98.214%,10748,
4702714.2,6VTRX01,SKY58083+REV11,2024/03/01 07:29:38,2024/03/01 07:41:26,90.104%,192,
4704710.1,6VTRX01,SKY58083+REV11,2024/03/19 14:33:25,2024/03/19 15:31:49,97.352%,10349,
4704710.1R,6VTRX01,SKY58083+REV11,2024/03/26 17:39:24,2024/03/26 18:58:28,97.359%,10338,
4704877.1,6VTRX01,SKY58261+REV1,2024/03/11 06:27:51,2024/03/11 08:43:28,93.290%,13324,
4704877.2,6VTRX01,SKY58261+REV1,2024/03/11 08:44:48,2024/03/11 09:04:26,85.459%,894,
4705358.1,6VTRX01,SKY58083+REV11,2024/03/01 10:51:55,2024/03/01 12:09:18,97.290%,10776,
4705358.2,6VTRX01,SKY58083+REV11,2024/03/01 12:11:33,2024/03/01 12:24:03,86.644%,292,
4705394.1,6VTRX01,SKY58261+REV1,2024/03/09 11:36:07,2024/03/09 11:42:34,OTAL INSPECTED : 0             Total Yield :   0.000%,0,
4705394.3,6VTRX01,SKY58261+REV1,2024/03/09 11:53:40,2024/03/09 12:04:15,50.000%,74,
4705586.1,6VTRX01,SKYA23032+REV3,2024/03/09 04:57:51,2024/03/09 05:49:59,98.658%,7078,
4705586.2,6VTRX01,SKYA23032+REV3,2024/03/09 05:50:25,2024/03/09 05:56:35,52.632%,95,
4705587.1,6VTRX01,SKYA23032+REV3,2024/03/09 05:58:03,2024/03/09 07:20:13,98.806%,7287,
4705587.2,6VTRX01,SKYA23032+REV3,2024/03/09 07:21:07,2024/03/09 07:27:17,56.322%,87,
4705588.1,6VTRX01,SKYA23032+REV3,2024/03/09 16:10:59,2024/03/09 17:08:49,98.446%,7784,
4705588.2,6VTRX01,SKYA23032+REV3,2024/03/09 17:09:36,2024/03/09 17:21:42,64.167%,120,
4706612.1,6VTRX01,SKY58083+REV11,2024/03/01 22:24:30,2024/03/01 23:42:39,99.440%,10709,
4706778.1,6VTRX01,SKYA21043+REV1,2024/04/01 21:25:59,2024/04/01 23:09:48,86.483%,5127,
4706778.2,6VTRX01,SKYA21043+REV1,2024/04/01 23:12:23,2024/04/01 23:28:36,84.271%,693,
4706778.3,6VTRX01,SKYA21043+REV1,2024/04/01 23:30:15,2024/04/01 23:37:43,87.156%,109,
4706781.1,6VTRX01,SKYA21043+REV1,2024/03/04 23:05:43,2024/03/04 23:57:47,97.713%,7039,
4706781.2,6VTRX01,SKYA21043+REV1,2024/03/05 00:04:16,2024/03/05 00:12:38,88.199%,161,
4706841.1,6VTRX01,SKYA23032+REV3,2024/03/09 14:40:25,2024/03/09 16:00:02,98.772%,7492,
4706841.2,6VTRX01,SKYA23032+REV3,2024/03/09 16:01:04,2024/03/09 16:07:50,64.130%,92,
4706842.1,6VTRX01,SKYA23032+REV3,2024/03/09 12:39:29,2024/03/09 14:17:25,98.220%,7471,
4706843.1,6VTRX01,SKYA23032+REV3,2024/03/09 02:43:15,2024/03/09 04:48:35,99.038%,7589,
4706843.2,6VTRX01,SKYA23032+REV3,2024/03/09 04:50:27,2024/03/09 04:56:27,67.105%,76,
4706844.1,6VTRX01,SKYA23032+REV3,2024/03/09 08:59:39,2024/03/09 11:13:43,97.762%,5942,
4706844.2,6VTRX01,SKYA23032+REV3,2024/03/09 11:17:48,2024/03/09 11:24:55,83.459%,133,
4707846.1,6VTRX01,SKY58083+REV11,2024/03/01 00:52:48,2024/03/01 01:18:44,96.406%,2532,
4709019.1,6VTRX01,SKY58083+REV11,2024/02/29 23:39:01,2024/03/01 00:43:35,97.852%,8565,
4709019.2,6VTRX01,SKY58083+REV11,2024/03/01 00:44:01,2024/03/01 00:52:10,78.261%,184,
4709071.1,6VTRX01,SKY58261+REV1,2024/03/05 18:28:53,2024/03/05 21:07:14,94.667%,13258,
4709071.2,6VTRX01,SKY58261+REV1,2024/03/05 21:13:05,2024/03/05 21:36:36,55.382%,706,
4709072.1,6VTRX01,SKY58261+REV1,2024/03/06 15:17:18,2024/03/06 17:08:32,95.148%,14365,
4709072.2,6VTRX01,SKY58261+REV1,2024/03/06 17:12:30,2024/03/06 17:35:30,69.514%,925,
4711351.1,6VTRX01,SKY58083+REV11,2024/03/01 04:42:44,2024/03/01 05:50:45,97.895%,10689,
4711351.2,6VTRX01,SKY58083+REV11,2024/03/01 05:52:22,2024/03/01 06:20:14,82.222%,225,
4711353.1,6VTRX01,SKY58083+REV11,2024/03/01 23:43:13,2024/03/02 00:54:08,98.838%,8005,
4711356.1,6VTRX01,SKY58083+REV11,2024/03/01 07:43:44,2024/03/01 08:59:29,97.137%,10061,
4711356.2,6VTRX01,SKY58083+REV11,2024/03/01 09:02:05,2024/03/01 09:14:39,85.337%,341,
4711362.1,6VTRX01,SKY58261+REV1,2024/03/07 20:11:11,2024/03/07 23:16:44,93.773%,13844,
4711362.2,6VTRX01,SKY58261+REV1,2024/03/07 23:17:10,2024/03/07 23:44:47,65.465%,860,
4711365.1,6VTRX01,SKY58261+REV1,2024/03/06 07:51:56,2024/03/06 09:50:12,94.595%,14080,
4711365.2,6VTRX01,SKY58261+REV1,2024/03/06 09:52:44,2024/03/06 10:14:15,92.949%,468,
4711366.1,6VTRX01,SKY58261+REV1,2024/03/10 04:11:34,2024/03/10 06:40:42,96.601%,14153,
4711367.1,6VTRX01,SKY58261+REV1,2024/03/10 19:10:22,2024/03/10 21:01:06,94.480%,14238,
4711367.2,6VTRX01,SKY58261+REV1,2024/03/10 21:04:17,2024/03/10 21:30:52,48.342%,784,
4711369.1,6VTRX01,SKY58261+REV1,2024/03/28 00:35:41,2024/03/28 02:31:49,96.335%,14270,
4711369.2,6VTRX01,SKY58261+REV1,2024/03/28 02:32:38,2024/03/28 02:55:13,64.368%,522,
4711371.1,6VTRX01,SKY58261+REV1,2024/03/06 10:16:03,2024/03/06 12:51:45,93.834%,14499,
4711371.2,6VTRX01,SKY58261+REV1,2024/03/06 12:54:55,2024/03/06 13:27:13,90.000%,380,
4711714.1,6VTRX01,SKY58083+REV11,2024/03/05 14:10:11,2024/03/05 15:05:33,97.877%,10362,
4711724.1,6VTRX01,SKY58261+REV1,2024/03/06 21:30:17,2024/03/06 22:51:06,95.205%,6841,
4711724.2,6VTRX01,SKY58261+REV1,2024/03/06 22:51:34,2024/03/06 23:51:43,95.246%,7573,
4711725.1,6VTRX01,SKY58261+REV1,2024/03/06 00:42:18,2024/03/06 04:12:51,94.183%,13323,
4711725.2,6VTRX01,SKY58261+REV1,2024/03/06 04:13:27,2024/03/06 05:10:10,69.507%,1197,
4712377.1,6VTRX01,SKY58083+REV11,2024/03/05 05:51:22,2024/03/05 07:00:37,97.349%,10449,
4712394.1,6VTRX01,SKY58261+REV1,2024/03/29 04:29:14,2024/03/29 07:11:13,95.513%,13885,
4712394.2,6VTRX01,SKY58261+REV1,2024/03/29 07:15:33,2024/03/29 07:37:30,77.316%,626,
4712397.1,6VTRX01,SKY58261+REV1,2024/03/24 11:19:13,2024/03/24 13:12:23,96.235%,13387,
4713783.1,6VTRX01,SKY58083+REV11,2024/03/03 04:40:32,2024/03/03 06:42:34,97.656%,10537,
4713785.1,6VTRX01,SKY58083+REV11,2024/03/05 11:01:32,2024/03/05 12:01:32,98.032%,10569,
4714104.1,6VTRX01,SKY58261+REV1,2024/03/10 06:45:03,2024/03/10 08:46:55,95.070%,14321,
4714105.1,6VTRX01,SKY58261+REV1,2024/03/07 11:00:51,2024/03/07 13:40:20,94.384%,14333,
4714105.2,6VTRX01,SKY58261+REV1,2024/03/07 13:42:49,2024/03/07 14:10:47,65.714%,805,
4714386.1,6VTRX01,SKY58083+REV11,2024/03/01 14:40:51,2024/03/01 15:20:37,98.243%,5237,
4714387.1,6VTRX01,SKY58083+REV11,2024/03/01 12:27:01,2024/03/01 13:08:08,97.223%,5257,
4714389.1,6VTRX01,SKY58083+REV11,2024/03/02 10:39:12,2024/03/02 12:13:20,63.818%,5395,
4714389.2,6VTRX01,SKY58083+REV11,2024/03/02 12:14:36,2024/03/02 12:36:25,97.131%,1952,
4714444.1,6VTRX01,SKY58083+REV11,2024/03/04 02:09:21,2024/03/04 02:57:18,97.657%,7555,
4714445.1,6VTRX01,SKY58083+REV11,2024/03/03 00:39:29,2024/03/03 01:40:04,98.546%,9563,
4714446.1,6VTRX01,SKY58083+REV11,2024/03/02 07:43:03,2024/03/02 10:23:33,98.014%,10270,
4714840.1,6VTRX01,SKY58083+REV11,2024/03/02 12:44:03,2024/03/02 13:51:08,97.237%,10494,
4714841.1,6VTRX01,SKY58083+REV11,2024/03/01 17:37:27,2024/03/01 18:54:07,97.541%,10491,
4714841.2,6VTRX01,SKY58083+REV11,2024/03/01 18:58:30,2024/03/01 19:11:31,80.233%,258,
4714847.1,6VTRX01,SKY58261+REV1,2024/03/08 06:57:27,2024/03/08 08:58:01,88.093%,9280,
4714847.2,6VTRX01,SKY58261+REV1,2024/03/08 09:05:15,2024/03/08 09:37:02,81.465%,1106,
4714849.1,6VTRX01,SKY58261+REV1,2024/03/25 23:39:38,2024/03/26 00:49:45,96.958%,8547,
4714850.1,6VTRX01,SKY58261+REV1,2024/03/11 09:05:39,2024/03/11 10:12:18,99.297%,12234,
4715305.1,6VTRX01,SKY58261+REV1,2024/03/09 17:47:11,2024/03/09 19:46:59,96.431%,12747,
4715305.2,6VTRX01,SKY58261+REV1,2024/03/09 19:49:55,2024/03/09 20:03:54,81.758%,455,
4715306.1,6VTRX01,SKY58261+REV1,2024/03/12 03:01:19,2024/03/12 05:16:51,95.076%,13100,
4715306.2,6VTRX01,SKY58261+REV1,2024/03/12 05:45:40,2024/03/12 06:32:34,78.281%,640,
4715308.1,6VTRX01,SKY58261+REV1,2024/03/10 16:34:09,2024/03/10 18:41:25,98.099%,14468,
4715308.2,6VTRX01,SKY58261+REV1,2024/03/10 18:43:17,2024/03/10 19:03:20,83.636%,275,
4715309.1,6VTRX01,SKY58261+REV1,2024/03/08 17:48:07,2024/03/08 20:41:54,94.542%,14382,
4715309.2,6VTRX01,SKY58261+REV1,2024/03/08 20:46:15,2024/03/08 21:20:28,63.198%,788,
4715310.1,6VTRX01,SKY58261+REV1,2024/03/09 00:27:11,2024/03/09 02:08:30,96.534%,14483,
4715310.2,6VTRX01,SKY58261+REV1,2024/03/09 02:12:59,2024/03/09 02:33:08,82.271%,502,
4715413.1,6VTRX01,SKY58083+REV11,2024/03/01 15:23:13,2024/03/01 16:26:19,98.289%,10520,
4715415.1,6VTRX01,SKY58083+REV11,2024/03/02 01:01:17,2024/03/02 02:12:15,98.144%,10563,
4715416.1,6VTRX01,SKY58083+REV11,2024/03/01 02:57:42,2024/03/01 04:17:44,97.966%,10571,
4715416.2,6VTRX01,SKY58083+REV11,2024/03/01 04:29:02,2024/03/01 04:41:43,89.206%,491,
4715419.1,6VTRX01,SKY58083+REV11,2024/03/01 01:19:15,2024/03/01 02:40:55,98.124%,10605,
4715419.2,6VTRX01,SKY58083+REV11,2024/03/01 02:43:47,2024/03/01 02:56:57,91.935%,558,
4716072.1,6VTRX01,SKY58083+REV11,2024/03/02 04:16:47,2024/03/02 05:26:34,97.159%,10664,
4716072.2,6VTRX01,SKY58083+REV11,2024/03/02 05:28:36,2024/03/02 05:39:57,89.769%,303,
4716074.1,6VTRX01,SKY58083+REV11,2024/03/01 19:26:06,2024/03/01 20:38:14,98.481%,10665,
4716075.1,6VTRX01,SKY58083+REV11,2024/03/01 16:28:08,2024/03/01 17:34:49,97.574%,10141,
4716076.1,6VTRX01,SKY58083+REV11,2024/03/01 09:17:42,2024/03/01 10:30:47,98.288%,10688,
4716076.2,6VTRX01,SKY58083+REV11,2024/03/01 10:38:31,2024/03/01 10:46:39,94.022%,184,
4716077.1,6VTRX01,SKY58083+REV11,2024/03/02 05:43:54,2024/03/02 07:02:23,97.513%,10696,
4716081.1,6VTRX01,SKY58261+REV1,2024/03/08 22:40:01,2024/03/08 23:59:38,92.543%,7724,
4716081.2,6VTRX01,SKY58261+REV1,2024/03/09 00:00:17,2024/03/09 00:24:35,33.739%,575,
4716083.1,6VTRX01,SKY58261+REV1,2024/03/10 14:26:23,2024/03/10 16:11:56,94.813%,12801,
4716083.2,6VTRX01,SKY58261+REV1,2024/03/10 16:12:39,2024/03/10 16:32:02,40.361%,664,
4716084.1  BUENAS,6VTRX01,SKY58261+REV1,2024/03/13 10:20:52,2024/03/13 11:31:45,98.416%,12817,
4716084.1 FALLAS,6VTRX01,SKY58261+REV1,2024/03/13 11:44:42,2024/03/13 11:51:31,40.000%,15,
4716084.2  BUENAS,6VTRX01,SKY58261+REV1,2024/03/13 11:32:19,2024/03/13 11:44:08,75.862%,203,
4716234.1,6VTRX01,SKY58261+REV1,2024/03/11 15:43:43,2024/03/11 17:09:55,98.554%,13277,
4716310.1,6VTRX01,SKY58083+REV11,2024/03/01 20:44:09,2024/03/01 22:19:17,98.223%,10694,
4716311.1,6VTRX01,SKY58083+REV11,2024/03/01 13:09:00,2024/03/01 14:17:50,97.542%,10701,
4716313.1,6VTRX01,SKY58083+REV11,2024/03/02 02:15:53,2024/03/02 03:42:29,96.833%,10705,
4716313.2,6VTRX01,SKY58083+REV11,2024/03/02 03:51:48,2024/03/02 04:09:06,90.855%,339,
4716317.1,6VTRX01,SKY58083+REV11,2024/03/03 01:46:32,2024/03/03 04:24:22,97.105%,10674,
4716317.2,6VTRX01,SKY58083+REV11,2024/03/03 04:25:05,2024/03/03 04:36:00,62.460%,309,
4716319.1,6VTRX01,SKY58083+REV11,2024/03/02 17:49:59,2024/03/02 20:16:15,98.506%,10778,
4716553.1,6VTRX01,SKY58261+REV1,2024/03/08 03:51:54,2024/03/08 05:53:53,74.504%,4385,
4716553.2,6VTRX01,SKY58261+REV1,2024/03/08 05:54:34,2024/03/08 06:50:40,56.670%,1117,
4716554.1,6VTRX01,SKY58261+REV1,2024/03/10 11:11:23,2024/03/10 12:51:20,95.800%,14453,
4716555.1,6VTRX01,SKY58261+REV1,2024/03/11 12:50:58,2024/03/11 14:11:18,97.805%,14536,
4716557.1,6VTRX01,SKY58261+REV1,2024/03/08 09:40:44,2024/03/08 10:51:19,94.353%,8465,
4716557.2,6VTRX01,SKY58261+REV1,2024/03/08 10:53:30,2024/03/08 11:14:41,62.004%,479,
4716559.1,6VTRX01,SKY58261+REV1,2024/03/07 16:42:51,2024/03/07 18:51:50,92.601%,12623,
4716559.2,6VTRX01,SKY58261+REV1,2024/03/07 18:57:08,2024/03/07 19:27:36,50.911%,933,
4716559.3,6VTRX01,SKY58261+REV1,2024/03/07 23:59:34,2024/03/08 00:19:13,70.178%,617,
4717300.1,6VTRX01,SKY58083+REV11,2024/03/03 07:29:46,2024/03/03 08:41:58,98.397%,5365,
4717301.1,6VTRX01,SKY58083+REV11,2024/03/03 17:07:41,2024/03/03 17:41:45,98.156%,5368,
4717302.1,6VTRX01,SKY58083+REV11,2024/03/03 16:13:47,2024/03/03 17:06:47,98.395%,5483,
4717303.1,6VTRX01,SKY58083+REV11,2024/03/02 16:41:51,2024/03/02 17:31:02,97.691%,8316,
4717304.1,6VTRX01,SKY58083+REV11,2024/03/02 20:38:47,2024/03/02 23:30:56,97.968%,9004,
4718023.1,6VTRX01,SKY58083+REV11,2024/03/03 09:40:08,2024/03/03 11:47:01,97.817%,10309,
4718024.1,6VTRX01,SKY58083+REV11,2024/03/02 15:32:25,2024/03/02 16:39:50,98.132%,10440,
4718025.1,6VTRX01,SKY58083+REV11,2024/03/03 08:42:28,2024/03/03 09:39:12,97.527%,10432,
4718027.1,6VTRX01,SKY58083+REV11,2024/03/03 21:08:20,2024/03/03 22:49:56,98.189%,10604,
4718028.1,6VTRX01,SKY58083+REV11,2024/03/03 20:00:50,2024/03/03 21:06:21,97.700%,10611,
4718032.1,6VTRX01,SKY58083+REV11,2024/03/03 11:47:40,2024/03/03 12:47:14,98.053%,10683,
4718139.1,6VTRX01,SKY58261+REV1,2024/03/12 08:02:52,2024/03/12 09:28:44,96.406%,13189,
4718139.2,6VTRX01,SKY58261+REV1,2024/03/12 09:31:57,2024/03/12 09:37:44,90.728%,151,
4718142.1,6VTRX01,SKY58261+REV1,2024/03/07 14:14:41,2024/03/07 16:09:19,95.048%,13772,
4718142.2,6VTRX01,SKY58261+REV1,2024/03/07 16:13:29,2024/03/07 16:38:31,40.088%,681,
4718145.1,6VTRX01,SKY58261+REV1,2024/03/11 14:13:06,2024/03/11 15:41:02,98.693%,13997,
4718585.1,6VTRX01,SKY58083+REV11,2024/03/02 13:54:20,2024/03/02 15:28:42,96.935%,10700,
4718586.1,6VTRX01,SKY58083+REV11,2024/03/03 13:47:21,2024/03/03 14:42:03,98.151%,10654,
4718587.1,6VTRX01,SKY58083+REV11,2024/03/03 17:53:02,2024/03/03 18:58:23,98.617%,10704,
4718589.1,6VTRX01,SKY58083+REV11,2024/03/02 23:31:58,2024/03/03 00:36:39,97.927%,10711,
4718591.1,6VTRX01,SKY58083+REV11,2024/03/03 12:48:32,2024/03/03 13:46:38,98.232%,10631,
4718828.1,6VTRX01,SKY58261+REV1,2024/03/12 06:34:23,2024/03/12 07:54:52,96.895%,14559,
4718828.2,6VTRX01,SKY58261+REV1,2024/03/12 07:55:59,2024/03/12 08:01:52,92.737%,179,
4718829.1,6VTRX01,SKY58261+REV1,2024/03/10 21:34:21,2024/03/10 23:32:39,96.045%,14616,
4718829.2,6VTRX01,SKY58261+REV1,2024/03/10 23:45:15,2024/03/11 00:01:56,22.145%,578,
4718934.1,6VTRX01,SKY58083+REV11,2024/03/04 03:48:58,2024/03/04 04:29:17,96.594%,5197,
4718935.1,6VTRX01,SKY58083+REV11,2024/03/03 15:40:59,2024/03/03 16:12:43,98.106%,5334,
4719147.1,6VTRX01,SKY58261+REV1,2024/03/13 03:56:51,2024/03/13 05:20:27,97.308%,14563,
4719147.2,6VTRX01,SKY58261+REV1,2024/03/13 05:23:36,2024/03/13 05:39:01,53.061%,392,
4719762.1,6VTRX01,SKY58083+REV11,2024/03/03 06:43:58,2024/03/03 07:27:05,98.499%,7993,
4719763.1,6VTRX01,SKY58083+REV11,2024/03/03 23:54:59,2024/03/04 00:36:51,98.537%,8063,
4719765.1,6VTRX01,SKY58083+REV11,2024/03/04 00:41:55,2024/03/04 01:49:28,97.868%,10273,
4719765.2,6VTRX01,SKY58083+REV11,2024/03/04 01:55:36,2024/03/04 02:05:54,88.608%,553,
4719768.1,6VTRX01,SKY58083+REV11,2024/03/04 12:34:50,2024/03/04 15:18:21,86.196%,10490,
4719769.1,6VTRX01,SKY58083+REV11,2024/03/04 20:08:49,2024/03/04 21:55:24,94.612%,10523,
4719769.2,6VTRX01,SKY58083+REV11,2024/03/04 21:55:49,2024/03/04 22:08:40,92.945%,567,
4720294.1,6VTRX01,SKY58083+REV11,2024/03/04 04:30:46,2024/03/04 05:35:50,97.658%,10545,
4720295.1,6VTRX01,SKY58083+REV11,2024/03/04 05:43:36,2024/03/04 06:53:29,98.577%,10542,
4720296.1,6VTRX01,SKY58083+REV11,2024/03/03 22:52:18,2024/03/03 23:51:05,97.968%,10677,
4720298.1,6VTRX01,SKY58083+REV11,2024/03/04 15:18:59,2024/03/04 17:11:46,96.434%,10683,
4720298.2,6VTRX01,SKY58083+REV11,2024/03/04 17:12:15,2024/03/04 17:20:45,62.467%,381,
4720300.1,6VTRX01,SKY58083+REV11,2024/03/03 19:01:44,2024/03/03 19:57:49,98.281%,10704,
4720302.1,6VTRX01,SKY58083+REV11,2024/03/03 14:42:45,2024/03/03 15:39:32,98.419%,10755,
4720313.1,6VTRX01,SKY58261+REV1,2024/03/06 13:32:59,2024/03/06 15:16:24,95.271%,13196,
4720316.1,6VTRX01,SKY58261+REV1,2024/03/13 23:42:55,2024/03/14 00:16:58,97.787%,4157,
4720317.1,6VTRX01,SKY58261+REV1,2024/03/11 11:40:13,2024/03/11 12:50:19,99.186%,11791,
4720318.1,6VTRX01,SKY58261+REV1,2024/03/08 15:39:38,2024/03/08 16:03:10,91.127%,834,
4720318.2,6VTRX01,SKY58261+REV1,2024/03/08 16:23:31,2024/03/08 17:34:20,80.765%,2953,
4720319.1,6VTRX01,SKY58261+REV1,2024/03/11 17:43:00,2024/03/11 20:06:35,98.845%,12899,
4721148.1,6VTRX01,SKY58083+REV11,2024/03/04 17:34:07,2024/03/04 19:39:34,89.278%,10306,
4721148.2,6VTRX01,SKY58083+REV11,2024/03/04 19:47:59,2024/03/04 20:05:55,91.403%,1105,
4721158.1,6VTRX01,SKY58261+REV1,2024/03/10 12:59:05,2024/03/10 14:22:43,96.508%,13258,
4721159.1,6VTRX01,SKY58261+REV1,2024/03/13 05:48:35,2024/03/13 07:44:37,95.718%,13383,
4721159.2,6VTRX01,SKY58261+REV1,2024/03/13 07:48:33,2024/03/13 08:09:12,64.921%,573,
4721160.1,6VTRX01,SKY58261+REV1,2024/03/12 13:00:05,2024/03/12 14:39:21,95.627%,14224,
4721160.2,6VTRX01,SKY58261+REV1,2024/03/12 14:40:27,2024/03/12 14:48:58,86.402%,353,
4722195.1,6VTRX01,SKY58083+REV11,2024/03/05 15:06:15,2024/03/05 16:06:02,97.540%,10327,
4722198.1,6VTRX01,SKY58083+REV11,2024/03/05 02:23:15,2024/03/05 03:28:34,98.317%,10457,
4722198.2,6VTRX01,SKY58083+REV11,2024/03/05 03:32:03,2024/03/05 03:46:47,1.136%,176,
4722198.3,6VTRX01,SKY58083+REV11,2024/03/05 03:47:16,2024/03/05 03:53:56,94.828%,174,
4722199.1,6VTRX01,SKY58083+REV11,2024/03/05 03:58:25,2024/03/05 05:13:12,96.255%,10467,
4722199.2,6VTRX01,SKY58083+REV11,2024/03/05 05:22:33,2024/03/05 05:36:06,67.092%,392,
4722200.1,6VTRX01,SKY58083+REV11,2024/03/05 07:02:59,2024/03/05 09:19:03,94.616%,10568,
4722200.2,6VTRX01,SKY58083+REV11,2024/03/05 09:21:17,2024/03/05 09:31:20,87.057%,564,
4722204.1,6VTRX01,SKY58083+REV11,2024/03/05 00:25:42,2024/03/05 02:08:02,97.447%,10693,
4722204.2,6VTRX01,SKY58083+REV11,2024/03/05 02:11:34,2024/03/05 02:21:24,91.575%,273,
4722205.1,6VTRX01,SKY58261+REV1,2024/03/11 22:45:49,2024/03/12 01:35:16,97.090%,13093,
4722205.2,6VTRX01,SKY58261+REV1,2024/03/12 01:53:26,2024/03/12 02:56:24,72.920%,613,
4722206.1,6VTRX01,SKY58261+REV1,2024/03/12 09:39:08,2024/03/12 11:30:03,97.632%,14146,
4722208.1,6VTRX01,SKY58261+REV1,2024/03/12 11:32:44,2024/03/12 12:59:12,96.889%,13692,
4722746.1,6VTRX01,SKY58083+REV11,2024/03/05 09:52:56,2024/03/05 10:59:29,97.897%,10697,
4722803.1,6VTRX01,SKY58261+REV1,2024/03/13 22:21:01,2024/03/13 23:38:08,98.578%,14272,
4723199.1,6VTRX01,SKY58083+REV11,2024/03/05 13:06:04,2024/03/05 14:09:34,97.641%,10766,
4723456.1 BUENAS,6VTRX01,SKY58261+REV1,2024/03/13 13:47:00,2024/03/13 15:14:30,97.628%,14334,
4723456.1FALLAS,6VTRX01,SKY58261+REV1,2024/03/13 15:32:53,2024/03/13 15:39:51,65.789%,38,
4723456.2 BUENAS,6VTRX01,SKY58261+REV1,2024/03/13 15:15:07,2024/03/13 15:30:23,79.412%,340,
4723571.1,6VTRX01,SKY58261+REV1,2024/03/13 08:12:41,2024/03/13 10:10:10,98.490%,14171,
4723877.1,6VTRX01,SKY58261+REV1,2024/03/12 17:48:15,2024/03/12 19:23:36,97.202%,12689,
4724077.1,6VTRX01,SKY58083+REV11,2024/03/05 16:07:38,2024/03/05 17:04:02,98.511%,10678,
